,error,delta_kp,delta_ki,delta_kd,algorithm_idx,episode_idx
8392,0.1896,0.0,0.0,0.0,0,18
8393,0.1154,0.0,0.0,0.0,0,18
8394,-0.0722,0.0,0.0,0.0,0,18
8395,-0.2764,0.0,0.0,0.0,0,18
8396,-0.018,0.0,0.0,0.0,0,18
8397,0.2737,0.0,0.0,0.0,0,18
8398,-0.0782,0.0,0.0,0.0,0,18
8399,0.0912,0.0,0.0,0.0,0,18
8400,0.0959,0.0,0.0,0.0,0,18
8401,0.1377,0.0,0.0,0.0,0,18
8402,0.0911,0.0,0.0,0.0,0,18
8403,-0.2355,0.0,0.0,0.0,0,18
8404,-0.3164,0.0,0.0,0.0,0,18
8405,0.1864,0.0,0.0,0.0,0,18
8406,-0.1229,0.0,0.0,0.0,0,18
8407,0.1084,0.0,0.0,0.0,0,18
8408,0.1465,0.0,0.0,0.0,0,18
8409,-0.1738,0.0,0.0,0.0,0,18
8410,-0.1814,0.0,0.0,0.0,0,18
8411,-0.0378,0.0,0.0,0.0,0,18
8412,-0.0881,0.0,0.0,0.0,0,18
8413,0.3576,0.0,0.0,0.0,0,18
8414,0.3338,0.0,0.0,0.0,0,18
8415,0.3016,0.0,0.0,0.0,0,18
8416,-0.2666,0.0,0.0,0.0,0,18
8417,-0.3364,0.0,0.0,0.0,0,18
8418,0.2482,0.0,0.0,0.0,0,18
8419,-0.0289,0.0,0.0,0.0,0,18
8420,-0.6166,0.0,0.0,0.0,0,18
8421,-0.2203,0.0,0.0,0.0,0,18
8422,-0.3571,0.0,0.0,0.0,0,18
8423,-0.1412,0.0,0.0,0.0,0,18
8424,-0.2906,0.0,0.0,0.0,0,18
8425,-0.0115,0.0,0.0,0.0,0,18
8426,0.3714,0.0,0.0,0.0,0,18
8427,0.0946,0.0,0.0,0.0,0,18
8428,0.1386,0.0,0.0,0.0,0,18
8429,0.1307,0.0,0.0,0.0,0,18
8430,-0.1391,0.0,0.0,0.0,0,18
8431,-0.1391,0.0,0.0,0.0,0,18
8432,-0.123,0.0,0.0,0.0,0,18
8433,0.1427,0.0,0.0,0.0,0,18
8434,0.133,0.0,0.0,0.0,0,18
8435,-0.146,0.0,0.0,0.0,0,18
8436,0.1474,0.0,0.0,0.0,0,18
8437,-0.1736,0.0,0.0,0.0,0,18
8438,0.0649,0.0,0.0,0.0,0,18
8439,0.3513,0.0,0.0,0.0,0,18
8440,-0.2108,0.0,0.0,0.0,0,18
8441,0.1251,0.0,0.0,0.0,0,18
8442,-0.1349,0.0,0.0,0.0,0,18
8443,0.0896,0.0,0.0,0.0,0,18
8444,-0.1882,0.0,0.0,0.0,0,18
8445,-0.0503,0.0,0.0,0.0,0,18
8446,-0.2733,0.0,0.0,0.0,0,18
8447,0.5277,0.0,0.0,0.0,0,18
8448,0.0849,0.0,0.0,0.0,0,18
8449,-0.1189,0.0,0.0,0.0,0,18
8450,-0.1403,0.0,0.0,0.0,0,18
8451,-0.121,0.0,0.0,0.0,0,18
8452,-0.4531,0.0,0.0,0.0,0,18
8453,-0.5825,0.0,0.0,0.0,0,18
8454,0.1464,0.0,0.0,0.0,0,18
8455,-0.2505,0.0,0.0,0.0,0,18
8456,-0.0791,0.0,0.0,0.0,0,18
8457,0.2091,0.0,0.0,0.0,0,18
8458,-0.1369,0.0,0.0,0.0,0,18
8459,0.1812,0.0,0.0,0.0,0,18
8460,-0.0845,0.0,0.0,0.0,0,18
8461,0.0192,0.0,0.0,0.0,0,18
8462,0.1745,0.0,0.0,0.0,0,18
8463,-0.4058,0.0,0.0,0.0,0,18
8464,-0.388,0.0,0.0,0.0,0,18
8465,0.0967,0.0,0.0,0.0,0,18
8466,0.1386,0.0,0.0,0.0,0,18
8467,0.1359,0.0,0.0,0.0,0,18
8468,0.1089,0.0,0.0,0.0,0,18
8469,0.19,0.0,0.0,0.0,0,18
8470,-0.0588,0.0,0.0,0.0,0,18
8471,-0.1953,0.0,0.0,0.0,0,18
8472,-0.3521,0.0,0.0,0.0,0,18
8473,-0.0726,0.0,0.0,0.0,0,18
8474,0.0551,0.0,0.0,0.0,0,18
8475,-0.2364,0.0,0.0,0.0,0,18
8476,-0.1719,0.0,0.0,0.0,0,18
8477,0.1898,0.0,0.0,0.0,0,18
8478,-0.0657,0.0,0.0,0.0,0,18
8479,0.2056,0.0,0.0,0.0,0,18
8480,-0.1824,0.0,0.0,0.0,0,18
8481,0.137,0.0,0.0,0.0,0,18
8482,-0.2001,0.0,0.0,0.0,0,18
8483,-0.1512,0.0,0.0,0.0,0,18
8484,-0.1636,0.0,0.0,0.0,0,18
8485,-0.03,0.0,0.0,0.0,0,18
8486,-0.2609,0.0,0.0,0.0,0,18
8487,0.011,0.0,0.0,0.0,0,18
8488,0.3152,0.0,0.0,0.0,0,18
8489,0.3468,0.0,0.0,0.0,0,18
8490,-0.1558,0.0,0.0,0.0,0,18
8491,-0.1462,0.0,0.0,0.0,0,18
8492,0.1024,0.0,0.0,0.0,0,18
8493,-0.2359,0.0,0.0,0.0,0,18
8494,-0.0426,0.0,0.0,0.0,0,18
8495,-0.0483,0.0,0.0,0.0,0,18
8496,0.2988,0.0,0.0,0.0,0,18
8497,-0.0013,0.0,0.0,0.0,0,18
8498,0.1598,0.0,0.0,0.0,0,18
8499,0.3649,0.0,0.0,0.0,0,18
8500,-0.1876,0.0,0.0,0.0,0,18
8501,0.2379,0.0,0.0,0.0,0,18
8502,0.2657,0.0,0.0,0.0,0,18
8503,-0.2582,0.0,0.0,0.0,0,18
8504,0.1251,0.0,0.0,0.0,0,18
8505,0.2156,0.0,0.0,0.0,0,18
8506,-0.1859,0.0,0.0,0.0,0,18
8507,0.1902,0.0,0.0,0.0,0,18
8508,-0.0768,0.0,0.0,0.0,0,18
8509,0.2591,0.0,0.0,0.0,0,18
8510,-0.2156,0.0,0.0,0.0,0,18
8511,0.2254,0.0,0.0,0.0,0,18
8512,0.0904,0.0,0.0,0.0,0,18
8513,0.0686,0.0,0.0,0.0,0,18
8514,-0.0462,0.0,0.0,0.0,0,18
8515,-0.0616,0.0,0.0,0.0,0,18
8516,0.1601,0.0,0.0,0.0,0,18
8517,-0.0989,0.0,0.0,0.0,0,18
8518,-0.0181,0.0,0.0,0.0,0,18
8519,0.221,0.0,0.0,0.0,0,18
8520,-0.3445,0.0,0.0,0.0,0,18
8521,0.1629,0.0,0.0,0.0,0,18
8522,-0.124,0.0,0.0,0.0,0,18
8523,0.1272,0.0,0.0,0.0,0,18
8524,-0.1111,0.0,0.0,0.0,0,18
8525,0.217,0.0,0.0,0.0,0,18
8526,-0.3627,0.0,0.0,0.0,0,18
8527,0.0778,0.0,0.0,0.0,0,18
8528,0.3908,0.0,0.0,0.0,0,18
8529,-0.1589,0.0,0.0,0.0,0,18
8530,-0.1249,0.0,0.0,0.0,0,18
8531,-0.0641,0.0,0.0,0.0,0,18
8532,0.0237,0.0,0.0,0.0,0,18
8533,0.3594,0.0,0.0,0.0,0,18
8534,-0.3283,0.0,0.0,0.0,0,18
8535,-0.328,0.0,0.0,0.0,0,18
8536,-0.0908,0.0,0.0,0.0,0,18
8537,-0.2143,0.0,0.0,0.0,0,18
8538,0.0763,0.0,0.0,0.0,0,18
8539,-0.133,0.0,0.0,0.0,0,18
8540,0.4492,0.0,0.0,0.0,0,18
8541,0.3705,0.0,0.0,0.0,0,18
8542,-0.1636,0.0,0.0,0.0,0,18
8543,-0.5526,0.0,0.0,0.0,0,18
8544,-0.1147,0.0,0.0,0.0,0,18
8545,0.1864,0.0,0.0,0.0,0,18
8546,-0.1785,0.0,0.0,0.0,0,18
8547,-0.1926,0.0,0.0,0.0,0,18
8548,-0.1192,0.0,0.0,0.0,0,18
8549,-0.1838,0.0,0.0,0.0,0,18
8550,0.1199,0.0,0.0,0.0,0,18
8551,0.1153,0.0,0.0,0.0,0,18
8552,0.1049,0.0,0.0,0.0,0,18
8553,0.0899,0.0,0.0,0.0,0,18
8554,-0.3322,0.0,0.0,0.0,0,18
8555,-0.1556,0.0,0.0,0.0,0,18
8556,-0.166,0.0,0.0,0.0,0,18
8557,0.0985,0.0,0.0,0.0,0,18
8558,0.1201,0.0,0.0,0.0,0,18
8559,-0.1803,0.0,0.0,0.0,0,18
8560,0.1418,0.0,0.0,0.0,0,18
8561,-0.0807,0.0,0.0,0.0,0,18
8562,0.0165,0.0,0.0,0.0,0,18
8563,0.1696,0.0,0.0,0.0,0,18
8564,0.249,0.0,0.0,0.0,0,18
8565,0.1908,0.0,0.0,0.0,0,18
8566,0.0922,0.0,0.0,0.0,0,18
8567,0.0732,0.0,0.0,0.0,0,18
8568,-0.0651,0.0,0.0,0.0,0,18
8569,-0.0488,0.0,0.0,0.0,0,18
8570,-0.3033,0.0,0.0,0.0,0,18
8571,-0.1836,0.0,0.0,0.0,0,18
8572,-0.122,0.0,0.0,0.0,0,18
8573,0.2412,0.0,0.0,0.0,0,18
8574,0.0116,0.0,0.0,0.0,0,18
8575,0.4129,0.0,0.0,0.0,0,18
8576,0.4195,0.0,0.0,0.0,0,18
8577,-0.1718,0.0,0.0,0.0,0,18
8578,0.2158,0.0,0.0,0.0,0,18
8579,-0.0206,0.0,0.0,0.0,0,18
8580,-0.0186,0.0,0.0,0.0,0,18
8581,0.0869,0.0,0.0,0.0,0,18
8582,-0.3912,0.0,0.0,0.0,0,18
8583,-0.3205,0.0,0.0,0.0,0,18
8584,-0.2773,0.0,0.0,0.0,0,18
8585,-0.0807,0.0,0.0,0.0,0,18
8586,-0.0457,0.0,0.0,0.0,0,18
8587,-0.2636,0.0,0.0,0.0,0,18
8588,0.2171,0.0,0.0,0.0,0,18
8589,0.4083,0.0,0.0,0.0,0,18
8590,0.231,0.0,0.0,0.0,0,18
8591,0.01,0.0,0.0,0.0,0,18
8592,0.2184,0.0,0.0,0.0,0,18
8593,0.0901,0.0,0.0,0.0,0,18
8594,0.1108,0.0,0.0,0.0,0,18
8595,-0.2063,0.0,0.0,0.0,0,18
8596,0.1638,0.0,0.0,0.0,0,18
8597,0.1019,0.0,0.0,0.0,0,18
8598,0.1881,0.0,0.0,0.0,0,18
8599,-0.048,0.0,0.0,0.0,0,18
8600,0.0157,0.0,0.0,0.0,0,18
8601,-0.1455,0.0,0.0,0.0,0,18
8602,0.1358,0.0,0.0,0.0,0,18
8603,-0.2193,0.0,0.0,0.0,0,18
8604,0.0935,0.0,0.0,0.0,0,18
8605,-0.3623,0.0,0.0,0.0,0,18
8606,-0.2655,0.0,0.0,0.0,0,18
8607,-0.3414,0.0,0.0,0.0,0,18
8608,0.0845,0.0,0.0,0.0,0,18
8609,0.2238,0.0,0.0,0.0,0,18
8610,0.1848,0.0,0.0,0.0,0,18
8611,0.1706,0.0,0.0,0.0,0,18
8612,-0.2406,0.0,0.0,0.0,0,18
8613,0.2025,0.0,0.0,0.0,0,18
8614,0.0656,0.0,0.0,0.0,0,18
8615,0.1801,0.0,0.0,0.0,0,18
8616,-0.1066,0.0,0.0,0.0,0,18
8617,0.1468,0.0,0.0,0.0,0,18
8618,-0.2548,0.0,0.0,0.0,0,18
8619,-0.2478,0.0,0.0,0.0,0,18
8620,-0.0995,0.0,0.0,0.0,0,18
8621,-0.1745,0.0,0.0,0.0,0,18
8622,0.1256,0.0,0.0,0.0,0,18
8623,-0.1601,0.0,0.0,0.0,0,18
8624,-0.2188,0.0,0.0,0.0,0,18
8625,-0.2523,0.0,0.0,0.0,0,18
8626,-0.0898,0.0,0.0,0.0,0,18
8627,0.2904,0.0,0.0,0.0,0,18
8628,0.2178,0.0,0.0,0.0,0,18
8629,-0.1024,0.0,0.0,0.0,0,18
8630,0.0988,0.0,0.0,0.0,0,18
8631,0.2609,0.0,0.0,0.0,0,18
8632,0.3191,0.0,0.0,0.0,0,18
8633,0.1333,0.0,0.0,0.0,0,18
8634,0.0907,0.0,0.0,0.0,0,18
8635,0.2911,0.0,0.0,0.0,0,18
8636,0.3218,0.0,0.0,0.0,0,18
8637,-0.1881,0.0,0.0,0.0,0,18
8638,0.1549,0.0,0.0,0.0,0,18
8639,-0.1008,0.0,0.0,0.0,0,18
8640,0.2334,0.0,0.0,0.0,0,18
8641,0.0677,0.0,0.0,0.0,0,18
8642,-0.2241,0.0,0.0,0.0,0,18
8643,-0.2452,0.0,0.0,0.0,0,18
8644,-0.3011,0.0,0.0,0.0,0,18
8645,-0.3823,0.0,0.0,0.0,0,18
8646,-0.3442,0.0,0.0,0.0,0,18
8647,0.2642,0.0,0.0,0.0,0,18
8648,0.1813,0.0,0.0,0.0,0,18
8649,0.4103,0.0,0.0,0.0,0,18
8650,0.0789,0.0,0.0,0.0,0,18
8651,0.1239,0.0,0.0,0.0,0,18
8652,-0.3036,0.0,0.0,0.0,0,18
8653,-0.2032,0.0,0.0,0.0,0,19
8654,-0.2482,0.0,0.0,0.0,0,19
8655,0.1127,0.0,0.0,0.0,0,19
8656,-0.0853,0.0,0.0,0.0,0,19
8657,0.218,0.0,0.0,0.0,0,19
8658,-0.085,0.0,0.0,0.0,0,19
8659,-0.3424,0.0,0.0,0.0,0,19
8660,-0.3646,0.0,0.0,0.0,0,19
8661,0.2832,0.0,0.0,0.0,0,19
8662,0.2393,0.0,0.0,0.0,0,19
8663,-0.0515,0.0,0.0,0.0,0,19
8664,0.1456,0.0,0.0,0.0,0,19
8665,-0.1419,0.0,0.0,0.0,0,19
8666,0.1672,0.0,0.0,0.0,0,19
8667,-0.0775,0.0,0.0,0.0,0,19
8668,-0.0446,0.0,0.0,0.0,0,19
8669,-0.0712,0.0,0.0,0.0,0,19
8670,-0.1445,0.0,0.0,0.0,0,19
8671,-0.3262,0.0,0.0,0.0,0,19
8672,0.2065,0.0,0.0,0.0,0,19
8673,0.2578,0.0,0.0,0.0,0,19
8674,0.038,0.0,0.0,0.0,0,19
8675,0.0976,0.0,0.0,0.0,0,19
8676,0.1799,0.0,0.0,0.0,0,19
8677,-0.105,0.0,0.0,0.0,0,19
8678,0.0553,0.0,0.0,0.0,0,19
8679,-0.2656,0.0,0.0,0.0,0,19
8680,-0.097,0.0,0.0,0.0,0,19
8681,0.1783,0.0,0.0,0.0,0,19
8682,-0.3008,0.0,0.0,0.0,0,19
8683,0.1041,0.0,0.0,0.0,0,19
8684,0.3308,0.0,0.0,0.0,0,19
8685,0.392,0.0,0.0,0.0,0,19
8686,-0.0113,0.0,0.0,0.0,0,19
8687,0.1618,0.0,0.0,0.0,0,19
8688,0.146,0.0,0.0,0.0,0,19
8689,-0.1801,0.0,0.0,0.0,0,19
8690,0.0991,0.0,0.0,0.0,0,19
8691,-0.2337,0.0,0.0,0.0,0,19
8692,0.2164,0.0,0.0,0.0,0,19
8693,0.2233,0.0,0.0,0.0,0,19
8694,-0.0259,0.0,0.0,0.0,0,19
8695,0.0724,0.0,0.0,0.0,0,19
8696,-0.0954,0.0,0.0,0.0,0,19
8697,0.1011,0.0,0.0,0.0,0,19
8698,-0.2129,0.0,0.0,0.0,0,19
8699,-0.1568,0.0,0.0,0.0,0,19
8700,0.2064,0.0,0.0,0.0,0,19
8701,0.2468,0.0,0.0,0.0,0,19
8702,-0.3511,0.0,0.0,0.0,0,19
8703,0.5101,0.0,0.0,0.0,0,19
8704,0.0744,0.0,0.0,0.0,0,19
8705,0.1961,0.0,0.0,0.0,0,19
8706,-0.1404,0.0,0.0,0.0,0,19
8707,0.1347,0.0,0.0,0.0,0,19
8708,0.0952,0.0,0.0,0.0,0,19
8709,0.1917,0.0,0.0,0.0,0,19
8710,-0.2729,0.0,0.0,0.0,0,19
8711,-0.3834,0.0,0.0,0.0,0,19
8712,0.1524,0.0,0.0,0.0,0,19
8713,0.1864,0.0,0.0,0.0,0,19
8714,-0.0575,0.0,0.0,0.0,0,19
8715,-0.2896,0.0,0.0,0.0,0,19
8716,-0.3609,0.0,0.0,0.0,0,19
8717,0.2017,0.0,0.0,0.0,0,19
8718,0.1348,0.0,0.0,0.0,0,19
8719,-0.2196,0.0,0.0,0.0,0,19
8720,-0.0949,0.0,0.0,0.0,0,19
8721,-0.0815,0.0,0.0,0.0,0,19
8722,0.2443,0.0,0.0,0.0,0,19
8723,-0.232,0.0,0.0,0.0,0,19
8724,-0.3714,0.0,0.0,0.0,0,19
8725,0.2499,0.0,0.0,0.0,0,19
8726,0.2496,0.0,0.0,0.0,0,19
8727,0.1352,0.0,0.0,0.0,0,19
8728,-0.1254,0.0,0.0,0.0,0,19
8729,0.146,0.0,0.0,0.0,0,19
8730,0.1983,0.0,0.0,0.0,0,19
8731,-0.1969,0.0,0.0,0.0,0,19
8732,0.1708,0.0,0.0,0.0,0,19
8733,0.2736,0.0,0.0,0.0,0,19
8734,0.1987,0.0,0.0,0.0,0,19
8735,0.0557,0.0,0.0,0.0,0,19
8736,0.14,0.0,0.0,0.0,0,19
8737,-0.0203,0.0,0.0,0.0,0,19
8738,-0.0155,0.0,0.0,0.0,0,19
8739,-0.0471,0.0,0.0,0.0,0,19
8740,-0.119,0.0,0.0,0.0,0,19
8741,0.1783,0.0,0.0,0.0,0,19
8742,-0.2293,0.0,0.0,0.0,0,19
8743,-0.2672,0.0,0.0,0.0,0,19
8744,0.1263,0.0,0.0,0.0,0,19
8745,0.0879,0.0,0.0,0.0,0,19
8746,0.1402,0.0,0.0,0.0,0,19
8747,0.1132,0.0,0.0,0.0,0,19
8748,0.1361,0.0,0.0,0.0,0,19
8749,-0.0881,0.0,0.0,0.0,0,19
8750,0.1059,0.0,0.0,0.0,0,19
8751,0.0926,0.0,0.0,0.0,0,19
8752,0.1664,0.0,0.0,0.0,0,19
8753,-0.0682,0.0,0.0,0.0,0,19
8754,-0.0546,0.0,0.0,0.0,0,19
8755,0.0041,0.0,0.0,0.0,0,19
8756,0.0525,0.0,0.0,0.0,0,19
8757,-0.111,0.0,0.0,0.0,0,19
8758,-0.055,0.0,0.0,0.0,0,19
8759,-0.148,0.0,0.0,0.0,0,19
8760,-0.1939,0.0,0.0,0.0,0,19
8761,0.1122,0.0,0.0,0.0,0,19
8762,-0.2089,0.0,0.0,0.0,0,19
8763,0.2816,0.0,0.0,0.0,0,19
8764,-0.3539,0.0,0.0,0.0,0,19
8765,0.173,0.0,0.0,0.0,0,19
8766,0.1702,0.0,0.0,0.0,0,19
8767,0.0295,0.0,0.0,0.0,0,19
8768,-0.1119,0.0,0.0,0.0,0,19
8769,-0.2023,0.0,0.0,0.0,0,19
8770,0.063,0.0,0.0,0.0,0,19
8771,-0.2238,0.0,0.0,0.0,0,19
8772,-0.1796,0.0,0.0,0.0,0,19
8773,0.1388,0.0,0.0,0.0,0,19
8774,-0.1255,0.0,0.0,0.0,0,19
8775,0.1281,0.0,0.0,0.0,0,19
8776,-0.1487,0.0,0.0,0.0,0,19
8777,0.0796,0.0,0.0,0.0,0,19
8778,-0.0289,0.0,0.0,0.0,0,19
8779,-0.3167,0.0,0.0,0.0,0,19
8780,-0.0748,0.0,0.0,0.0,0,19
8781,0.1594,0.0,0.0,0.0,0,19
8782,0.1358,0.0,0.0,0.0,0,19
8783,0.1366,0.0,0.0,0.0,0,19
8784,0.1597,0.0,0.0,0.0,0,19
8785,0.1746,0.0,0.0,0.0,0,19
8786,0.1534,0.0,0.0,0.0,0,19
8787,-0.0694,0.0,0.0,0.0,0,19
8788,0.2288,0.0,0.0,0.0,0,19
8789,0.0288,0.0,0.0,0.0,0,19
8790,-0.0289,0.0,0.0,0.0,0,19
8791,-0.0287,0.0,0.0,0.0,0,19
8792,-0.1149,0.0,0.0,0.0,0,19
8793,-0.2373,0.0,0.0,0.0,0,19
8794,-0.1305,0.0,0.0,0.0,0,19
8795,-0.0544,0.0,0.0,0.0,0,19
8796,0.0006,0.0,0.0,0.0,0,19
8797,-0.4286,0.0,0.0,0.0,0,19
8798,-0.2555,0.0,0.0,0.0,0,19
8799,0.0323,0.0,0.0,0.0,0,19
8800,0.2164,0.0,0.0,0.0,0,19
8801,0.2086,0.0,0.0,0.0,0,19
8802,0.2608,0.0,0.0,0.0,0,19
8803,-0.0182,0.0,0.0,0.0,0,19
8804,0.0588,0.0,0.0,0.0,0,19
8805,0.1019,0.0,0.0,0.0,0,19
8806,-0.1301,0.0,0.0,0.0,0,19
8807,0.0613,0.0,0.0,0.0,0,19
8808,-0.1017,0.0,0.0,0.0,0,19
8809,0.142,0.0,0.0,0.0,0,19
8810,-0.1369,0.0,0.0,0.0,0,19
8811,-0.116,0.0,0.0,0.0,0,19
8812,-0.1244,0.0,0.0,0.0,0,19
8813,0.1649,0.0,0.0,0.0,0,19
8814,-0.1088,0.0,0.0,0.0,0,19
8815,-0.1461,0.0,0.0,0.0,0,19
8816,0.0917,0.0,0.0,0.0,0,19
8817,-0.2188,0.0,0.0,0.0,0,19
8818,0.0996,0.0,0.0,0.0,0,19
8819,0.0408,0.0,0.0,0.0,0,19
8820,0.0705,0.0,0.0,0.0,0,19
8821,0.0184,0.0,0.0,0.0,0,19
8822,-0.218,0.0,0.0,0.0,0,19
8823,-0.3636,0.0,0.0,0.0,0,19
8824,-0.4312,0.0,0.0,0.0,0,19
8825,-0.1624,0.0,0.0,0.0,0,19
8826,-0.1433,0.0,0.0,0.0,0,19
8827,-0.1432,0.0,0.0,0.0,0,19
8828,0.1345,0.0,0.0,0.0,0,19
8829,0.1405,0.0,0.0,0.0,0,19
8830,0.1255,0.0,0.0,0.0,0,19
8831,-0.1922,0.0,0.0,0.0,0,19
8832,0.134,0.0,0.0,0.0,0,19
8833,-0.1513,0.0,0.0,0.0,0,19
8834,0.1328,0.0,0.0,0.0,0,19
8835,-0.236,0.0,0.0,0.0,0,19
8836,-0.1611,0.0,0.0,0.0,0,19
8837,-0.1261,0.0,0.0,0.0,0,19
8838,0.1881,0.0,0.0,0.0,0,19
8839,0.0766,0.0,0.0,0.0,0,19
8840,-0.227,0.0,0.0,0.0,0,19
8841,0.1494,0.0,0.0,0.0,0,19
8842,0.0976,0.0,0.0,0.0,0,19
8843,-0.1504,0.0,0.0,0.0,0,19
8844,-0.0712,0.0,0.0,0.0,0,19
8845,-0.074,0.0,0.0,0.0,0,19
8846,0.0341,0.0,0.0,0.0,0,19
8847,0.0365,0.0,0.0,0.0,0,19
8848,0.2566,0.0,0.0,0.0,0,19
8849,0.0622,0.0,0.0,0.0,0,19
8850,-0.0457,0.0,0.0,0.0,0,19
8851,0.0492,0.0,0.0,0.0,0,19
8852,-0.5018,0.0,0.0,0.0,0,19
8853,-0.114,0.0,0.0,0.0,0,19
8854,-0.0734,0.0,0.0,0.0,0,19
8855,-0.1146,0.0,0.0,0.0,0,19
8856,0.0005,0.0,0.0,0.0,0,19
8857,0.3789,0.0,0.0,0.0,0,19
8858,-0.2593,0.0,0.0,0.0,0,19
8859,0.3748,0.0,0.0,0.0,0,19
8860,-0.3265,0.0,0.0,0.0,0,19
8861,0.1973,0.0,0.0,0.0,0,19
8862,-0.2649,0.0,0.0,0.0,0,19
8863,0.2603,0.0,0.0,0.0,0,19
8864,-0.0817,0.0,0.0,0.0,0,19
8865,0.147,0.0,0.0,0.0,0,19
8866,0.1076,0.0,0.0,0.0,0,19
8867,0.2179,0.0,0.0,0.0,0,19
8868,-0.0715,0.0,0.0,0.0,0,19
8869,0.18,0.0,0.0,0.0,0,19
8870,-0.2837,0.0,0.0,0.0,0,19
8871,0.2257,0.0,0.0,0.0,0,19
8872,-0.287,0.0,0.0,0.0,0,19
8873,-0.1813,0.0,0.0,0.0,0,19
8874,-0.1058,0.0,0.0,0.0,0,19
8875,0.1872,0.0,0.0,0.0,0,19
8876,-0.2561,0.0,0.0,0.0,0,19
8877,-0.4099,0.0,0.0,0.0,0,19
8878,0.1189,0.0,0.0,0.0,0,19
8879,0.0588,0.0,0.0,0.0,0,19
8880,-0.0194,0.0,0.0,0.0,0,19
8881,0.2663,0.0,0.0,0.0,0,19
8882,-0.2413,0.0,0.0,0.0,0,19
8883,-0.3547,0.0,0.0,0.0,0,19
8884,0.172,0.0,0.0,0.0,0,19
8885,0.1367,0.0,0.0,0.0,0,19
8886,0.2067,0.0,0.0,0.0,0,19
8887,0.2315,0.0,0.0,0.0,0,19
8888,0.1746,0.0,0.0,0.0,0,19
8889,0.1707,0.0,0.0,0.0,0,19
8890,0.2349,0.0,0.0,0.0,0,19
8891,0.301,0.0,0.0,0.0,0,19
8892,0.286,0.0,0.0,0.0,0,19
8893,-0.2491,0.0,0.0,0.0,0,19
8894,-0.1389,0.0,0.0,0.0,0,19
8895,-0.0994,0.0,0.0,0.0,0,19
8896,-0.0787,0.0,0.0,0.0,0,19
8897,-0.0809,0.0,0.0,0.0,0,19
8898,-0.3318,0.0,0.0,0.0,0,19
8899,-0.2964,0.0,0.0,0.0,0,19
8900,0.059,0.0,0.0,0.0,0,19
8901,-0.2296,0.0,0.0,0.0,0,19
8902,0.135,0.0,0.0,0.0,0,19
8903,-0.1996,0.0,0.0,0.0,0,19
8904,-0.3935,0.0,0.0,0.0,0,19
8905,-0.4003,0.0,0.0,0.0,0,19
8906,0.3163,0.0,0.0,0.0,0,19
8907,0.0918,0.0,0.0,0.0,0,19
8908,-0.0815,0.0,0.0,0.0,0,19
8909,-0.2712,0.0,0.0,0.0,0,19
8910,-0.1261,0.0,0.0,0.0,0,19
8911,0.1633,0.0,0.0,0.0,0,19
8912,-0.1275,0.0,0.0,0.0,0,19
8913,-0.112,0.0,0.0,0.0,0,19
8914,0.1085,0.0,0.0,0.0,0,19
8915,-0.1438,0.0,0.0,0.0,0,19
8916,0.1873,0.0,0.0,0.0,0,19
8917,-0.0134,0.0,0.0,0.0,0,19
8918,0.4067,0.0,0.0,0.0,0,19
8919,0.3301,0.0,0.0,0.0,0,19
8920,0.0355,0.0,0.0,0.0,0,19
8921,0.015,0.0,0.0,0.0,0,19
8922,-0.3188,0.0,0.0,0.0,0,19
8923,-0.2022,0.0,0.0,0.0,0,19
8924,0.1117,0.0,0.0,0.0,0,19
8925,-0.2051,0.0,0.0,0.0,0,19
8926,0.285,0.0,0.0,0.0,0,19
8927,-0.2214,0.0,0.0,0.0,0,19
8928,-0.1678,0.0,0.0,0.0,0,19
8929,-0.2084,0.0,0.0,0.0,0,19
8930,0.2176,0.0,0.0,0.0,0,19
8931,0.1781,0.0,0.0,0.0,0,19
8932,0.1025,0.0,0.0,0.0,0,19
8933,0.0676,0.0,0.0,0.0,0,19
8934,0.3023,0.0,0.0,0.0,0,19
8935,-0.1914,0.0,0.0,0.0,0,19
8936,-0.0601,0.0,0.0,0.0,0,19
8937,0.0887,0.0,0.0,0.0,0,19
8938,-0.0432,0.0,0.0,0.0,0,19
8939,-0.1992,0.0,0.0,0.0,0,19
8940,-0.2221,0.0,0.0,0.0,0,19
8941,-0.3307,0.0,0.0,0.0,0,19
8942,-0.0865,0.0,0.0,0.0,0,19
8943,0.1697,0.0,0.0,0.0,0,19
8944,-0.1708,0.0,0.0,0.0,0,19
8945,0.2426,0.0,0.0,0.0,0,19
8946,0.0295,0.0,0.0,0.0,0,19
8947,-0.1173,0.0,0.0,0.0,0,19
8948,-0.1225,0.0,0.0,0.0,0,19
8949,-0.1621,0.0,0.0,0.0,0,19
8950,0.1047,0.0,0.0,0.0,0,19
8951,-0.082,0.0,0.0,0.0,0,19
8952,0.0272,0.0,0.0,0.0,0,19
8953,-0.2842,0.0,0.0,0.0,0,19
8954,-0.1395,0.0,0.0,0.0,0,19
8955,-0.172,0.0,0.0,0.0,0,19
8956,0.0642,0.0,0.0,0.0,0,19
8957,0.2781,0.0,0.0,0.0,0,19
8958,-0.3977,0.0,0.0,0.0,0,19
8959,0.0991,0.0,0.0,0.0,0,19
8960,-0.1027,0.0,0.0,0.0,0,19
8961,0.2731,0.0,0.0,0.0,0,19
8962,-0.2069,0.0,0.0,0.0,0,19
8963,-0.0706,0.0,0.0,0.0,0,19
